"park_sys_id","park_sys_type","num_vehicles","time"
"pscom_20","commercial",1159,"18:59"
"pscom_21","commercial",1195,"18:59"
"pscom_22","commercial",1387,"18:59"
"pscom_23","commercial",635,"18:59"
"pscom_24","commercial",1272,"18:59"
"pscom_25",NA,715,"18:59"
"pscom_26","commercial",1351,"18:59"
"pscom_27","commercial",750,"18,59"
"pscom_28","commercial",1494,"18:59"
"pscom_29","commercial",1189,"18:59"
"pscom_30","commercial",746,"18:59"
"pscom_31","commercial",769,"18:59"
"pscom_32","commercial",578,"18:59"
"pscom_33","commercial",1042,"18:59"
"pscom_34","commercial",823,"18:59"
"pscom_35","commercial",888,"18:59"
"pscom_36","commercial",1263,"18:59"
"pscom_37","commercial",690,"18:59"
"pscom_38","commercial",1428,"18:59"
"pscom_39","commercial",1338,"18:59"
"pscom_40","commercial",1098,"18:59"
"pscom_41","commercial",1403,"18:59"
"pscom_42","commercial",534,"18:59"
"pscom_43","commercial",1331,"18:59"
"pscom_44","commercial",1481,"18:59"
"pscom_45","commercial",508,"18:59"
"pscom_46","commercial",828,"18:59"
"pscom_47","commercial",1068,"18:59"
"pscom_48","commercial",775,"18:59"
"pscom_49","commercial",1425,"18:59"
"pscom_50","commercial",1436,"18:59"
"psres_1","residential",4984,"19:00"
"psres_2","residential",4979,"19:00"
"psres_3","residential",5279,"19:00"
"psres_4","residential",5369,"19:00"
"psres_5","residential",5313,"19:00"
"psres_6","residential",5081,"19:00"
"psres_7","residential",4965,"19:00"
"psres_8","residential",5194,"19:00"
"psres_9","residential",4724,"19:00"
"psres_10","residential",4795,"19:00"
"psres_11","residential",5131,"19,00"
"psres_12","residential",4879,"19:00"
"psres_13","residential",5260,"19:00"
"psres_14","residential",5215,"19:00"
"psres_15","residential",4937,"19:00"
"psres_16","residential",5072,"19:00"
"psres_17","residential",4959,"19:00"
"psres_18","residential",4816,"19:00"
"psres_19","residential",5234,"19:00"
"psres_20","residential",5131,"19:00"
"psres_21","residential",4832,"19:00"
"psres_22","residential",4990,"19:00"
"psres_23","residential",5318,"19:00"
"psres_24","residential",4831,"19:00"
"psres_25","residential",5151,"19:00"
"psres_26","residential",4958,"19:00"
"psres_27","residential",5051,"19:00"
"psres_28","residential",4928,"19:00"
"psres_29","residential",5073,"19:00"
"psres_30","residential",4948,"19:00"
"psres_31","residential",4700,"19:00"
"psres_32","residential",4752,"19:00"
"psres_33","residential",4951,"19:00"
"psres_34","residential",5138,"19:00"
"psres_35","residential",5003,"19:00"
"psres_36","residential",4868,"19:00"
"psres_37",NA,5060,"19:00"
"psres_38","residential",5358,"19:00"
"psres_39","residential",5186,"19:00"
"psres_40","residential",4805,"19:00"
"psres_41","residential",5256,"19:00"
"psres_42","residential",5079,"19:00"
"psres_43","residential",5179,"19:00"
"psres_44","residential",5371,"19:00"
"psres_45","residential",5068,"19:00"
"psres_46","residential",5111,"19:00"
"psres_47","residential",5189,"19:00"
"psres_48","residential",4995,"19:00"
"psres_49","residential",4779,"19:00"
"psres_50","residential",5048,"19:00"
"pscom_1","commercial",517,"19:00"
"pscom_2","commercial",810,"19:00"
"pscom_3","commercial",1428,"19:00"
"pscom_4","commercial",1476,"19:00"
"pscom_5","commercial",604,"19:00"
"pscom_6","commercial",1355,"19:00"
"pscom_7","commercial",1466,"19:00"
"pscom_8","commercial",820,"19:00"
"pscom_9","commercial",659,"19:00"
"pscom_10","commercial",1326,"19:00"
"pscom_11","commercial",671,"19:00"
"pscom_12","commercial",1301,"19:00"
"pscom_13","commercial",545,"19:00"
"pscom_14","commercial",945,"19:00"
"pscom_15","commercial",834,"19:00"
"pscom_16","commercial",1004,"19:00"
"pscom_17","commercial",650,"19:00"
"pscom_18","commercial",577,"19:00"
"pscom_19","commercial",1018,"19:00"
"pscom_20","commercial",879,"19:00"
"pscom_21","commercial",1238,"19:00"
"pscom_22","commercial",941,"19:00"
"pscom_23","commercial",1145,"19:00"
"pscom_24","commercial",1422,"19:00"
"pscom_25","commercial",1277,"19:00"
"pscom_26","commercial",1340,"19:00"
"pscom_27","commercial",1213,"19:00"
"pscom_28","commercial",534,"19:00"
"pscom_29","commercial",1221,"19:00"
"pscom_30","commercial",1220,"19:00"
"pscom_31","commercial",857,"19:00"
"pscom_32","commercial",920,"19:00"
"pscom_33","commercial",1081,"19:00"
"pscom_34","commercial",1122,"19:00"
"pscom_35","commercial",617,"19:00"
"pscom_36","commercial",1353,"19:00"
"pscom_37","commercial",1299,"19:00"
"pscom_38","commercial",1431,"19:00"
"pscom_39","commercial",954,"19:00"
"pscom_40","commercial",965,"19:00"
"pscom_41","commercial",1301,"19:00"
"pscom_42","commercial",1238,"19:00"
"pscom_43","commercial",629,"19:00"
"pscom_44","commercial",824,"19:00"
"pscom_45","commercial",973,"19:00"
"pscom_46","commercial",1311,"19:00"
"pscom_47","commercial",1430,"19:00"
"pscom_48","commercial",616,"19:00"
"pscom_49","commercial",1054,"19:00"
"pscom_50","commercial",560,"19:00"
"psres_1","residential",4762,"19:01"
"psres_2","residential",4932,"19:01"
"psres_3","residential",4907,"19:01"
"psres_4","residential",5193,"19:01"
"psres_5","residential",5018,"19:01"
"psres_6","residential",4720,"19:01"
"psres_7","residential",5034,"19:01"
"psres_8","residential",4793,"19:01"
"psres_9","residential",5167,"19:01"
"psres_10","residential",5324,"19:01"
"psres_11","residential",4901,"19:01"
"psres_12","residential",5206,"19:01"
"psres_13","residential",4780,"19:01"
"psres_14","residential",4854,"19:01"
"psres_15","residential",4930,"19:01"
"psres_16","residential",5010,"19:01"
"psres_17","residential",5338,"19:01"
"psres_18","residential",4798,"19:01"
"psres_19","residential",5244,"19:01"
"psres_20","residential",4938,"19:01"
"psres_21","residential",5320,"19:01"
"psres_22","residential",5009,"19:01"
"psres_23","residential",4769,"19:01"
"psres_24","residential",4803,"19:01"
"psres_25","residential",5358,"19:01"
"psres_26","residential",5316,"19:01"
"psres_27","residential",5338,"19,01"
"psres_28","residential",4935,"19:01"
"psres_29","residential",5379,"19:01"
"psres_30","residential",5014,"19:01"
"psres_31","residential",5220,"19:01"
"psres_32","residential",5221,"19,01"
"psres_33","residential",4856,"19:01"
"psres_34","residential",5314,"19:01"
"psres_35","residential",5365,"19:01"
"psres_36","residential",5123,"19:01"
"psres_37","residential",4821,"19:01"
"psres_38","residential",4872,"19:01"
"psres_39","residential",4819,"19:01"
"psres_40",NA,4927,"19:01"
"psres_41","residential",4849,"19:01"
"psres_42","residential",4900,"19:01"
"psres_43","residential",5280,"19:01"
"psres_44","residential",5278,"19:01"
"psres_45","residential",4738,"19:01"
"psres_46","residential",5354,"19:01"
"psres_47","residential",5243,"19:01"
"psres_48","residential",5087,"19:01"
"psres_49","residential",5247,"19:01"
"psres_50","residential",4849,"19:01"
"pscom_1","commercial",781,"19:01"
"pscom_2","commercial",959,"19:01"
"pscom_3","commercial",NA,"19:01"
"pscom_4","commercial",1334,"19:01"
"pscom_5","commercial",733,"19:01"
"pscom_6","commercial",1067,"19:01"
"pscom_7","commercial",1414,"19:01"
"pscom_8","commercial",816,"19,01"
"pscom_9","commercial",1031,"19:01"
"pscom_10","commercial",1431,"19,01"
"pscom_11","commercial",620,"19:01"
"pscom_12",NA,1241,"19:01"
"pscom_13","commercial",854,"19:01"
"pscom_14","commercial",603,"19:01"
"pscom_15","commercial",575,"19:01"
"pscom_16","commercial",984,"19:01"
"pscom_17","commercial",1410,"19:01"
"pscom_18","commercial",1040,"19:01"
"pscom_19","commercial",1035,"19:01"
"pscom_20","commercial",866,"19:01"
"pscom_21","commercial",1424,"19:01"
"pscom_22","commercial",1185,"19:01"
"pscom_23","commercial",793,"19:01"
"pscom_24",NA,604,"19:01"
"pscom_25","commercial",1067,"19:01"
"pscom_26","commercial",654,"19:01"
"pscom_27","commercial",554,"19:01"
"pscom_28","commercial",1297,"19:01"
"pscom_29","commercial",933,"19:01"
"pscom_30","commercial",656,"19:01"
"pscom_31","commercial",1418,"19:01"
"pscom_32","commercial",935,"19:01"
"pscom_33","commercial",1316,"19:01"
"pscom_34","commercial",856,"19:01"
"pscom_35","commercial",537,"19:01"
"pscom_36","commercial",1465,"19:01"
"pscom_37","commercial",1445,"19:01"
"pscom_38","commercial",741,"19:01"
"pscom_39","commercial",505,"19:01"
"pscom_40","commercial",1067,"19:01"
"pscom_41","commercial",781,"19:01"
"pscom_42","commercial",615,"19:01"
"pscom_43","commercial",1473,"19:01"
"pscom_44","commercial",1472,"19:01"
"pscom_45","commercial",1146,"19:01"
"pscom_46","commercial",587,"19:01"
"pscom_47","commercial",1054,"19:01"
"pscom_48","commercial",1284,"19:01"
"pscom_49","commercial",1152,"19:01"
"pscom_50","commercial",1370,"19:01"
"psres_1","residential",4847,"19:02"
"psres_2","residential",5296,"19:02"
"psres_3","residential",4903,"19:02"
"psres_4","residential",5261,"19:02"
"psres_5","residential",5249,"19:02"
"psres_6","residential",5244,"19:02"
"psres_7","residential",5216,"19:02"
"psres_8","residential",5061,"19:02"
"psres_9","residential",4711,"19:02"
"psres_10","residential",5031,"19:02"
"psres_11","residential",5259,"19:02"
"psres_12","residential",4995,"19:02"
"psres_13","residential",5004,"19:02"
"psres_14","residential",5119,"19:02"
"psres_15","residential",4867,"19:02"
"psres_16","residential",4735,"19:02"
"psres_17","residential",4958,"19:02"
"psres_18","residential",4762,"19:02"
"psres_19","residential",5042,"19:02"
"psres_20","residential",5197,"19:02"
"psres_21","residential",5189,"19:02"
"psres_22","residential",4963,"19:02"
"psres_23","residential",5323,"19:02"
"psres_24","residential",5189,"19:02"
"psres_25","residential",4760,"19:02"
"psres_26","residential",4852,"19,02"
"psres_27",NA,5143,"19:02"
"psres_28","residential",4830,"19:02"
"psres_29","residential",4782,"19:02"
"psres_30","residential",5327,"19:02"
"psres_31","residential",5264,"19:02"
"psres_32","residential",5273,"19:02"
"psres_33","residential",4960,"19:02"
"psres_34","residential",5192,"19:02"
"psres_35","residential",5027,"19:02"
"psres_36","residential",5015,"19:02"
"psres_37","residential",5173,"19:02"
"psres_38","residential",4776,"19:02"
"psres_39","residential",5120,"19:02"
"psres_40","residential",5024,"19:02"
"psres_41","residential",4789,"19:02"
"psres_42","residential",4701,"19:02"
"psres_43","residential",5042,"19:02"
"psres_44","residential",5244,"19,02"
"psres_45","residential",5019,"19:02"
"psres_46","residential",4900,"19:02"
"psres_47","residential",4848,"19:02"
"psres_48","residential",4933,"19:02"
"psres_49","residential",4741,"19:02"
"psres_50","residential",5301,"19:02"
"pscom_1","commercial",819,"19:02"
"pscom_2","commercial",919,"19:02"
"pscom_3","commercial",1129,"19:02"
"pscom_4","commercial",848,"19,02"
"pscom_5","commercial",872,"19:02"
"pscom_6","commercial",525,"19:02"
"pscom_7","commercial",1458,"19:02"
"pscom_8","commercial",1345,"19:02"
"pscom_9","commercial",750,"19:02"
"pscom_10","commercial",1067,"19:02"
"pscom_11","commercial",911,"19:02"
"pscom_12","commercial",1476,"19:02"
"pscom_13","commercial",1278,"19:02"
"pscom_14","commercial",862,"19:02"
"pscom_15","commercial",1483,"19:02"
"pscom_16","commercial",1379,"19:02"
"pscom_17","commercial",1113,"19:02"
"pscom_18","commercial",930,"19:02"
"pscom_19","commercial",1239,"19:02"
"pscom_20","commercial",1310,"19:02"
"pscom_21","commercial",1044,"19:02"
"pscom_22","commercial",1423,"19:02"
"pscom_23","commercial",717,"19:02"
"pscom_24","commercial",726,"19:02"
"pscom_25","commercial",838,"19:02"
"pscom_26","commercial",767,"19:02"
"pscom_27","commercial",546,"19:02"
"pscom_28","commercial",515,"19:02"
"pscom_29","commercial",755,"19:02"
"pscom_30","commercial",914,"19:02"
"pscom_31","commercial",1324,"19:02"
"pscom_32","commercial",726,"19:02"
"pscom_33","commercial",576,"19:02"
"pscom_34","commercial",1117,"19:02"
"pscom_35","commercial",565,"19:02"
"pscom_36",NA,681,"19:02"
"pscom_37","commercial",1078,"19:02"
"pscom_38","commercial",751,"19:02"
"pscom_39","commercial",1118,"19:02"
"pscom_40","commercial",987,"19:02"
"pscom_41","commercial",NA,"19:02"
"pscom_42","commercial",504,"19:02"
"pscom_43","commercial",943,"19:02"
"pscom_44","commercial",1479,"19:02"
"pscom_45","commercial",926,"19:02"
"pscom_46","commercial",1305,"19:02"
"pscom_47","commercial",723,"19:02"
"pscom_48","commercial",663,"19:02"
"pscom_49","commercial",1406,"19:02"
"pscom_50","commercial",NA,"19:02"
"psres_1","residential",4989,"19:03"
"psres_2","residential",5007,"19:03"
"psres_3","residential",4771,"19:03"
"psres_4","residential",5304,"19:03"
"psres_5","residential",4732,"19:03"
"psres_6","residential",5284,"19:03"
"psres_7","residential",5030,"19:03"
"psres_8","residential",4839,"19:03"
"psres_9","residential",5295,"19:03"
"psres_10","residential",5009,"19:03"
"psres_11","residential",5164,"19:03"
"psres_12","residential",4762,"19:03"
"psres_13","residential",5121,"19:03"
"psres_14","residential",5005,"19:03"
"psres_15","residential",5074,"19:03"
"psres_16","residential",5329,"19:03"
"psres_17","residential",4727,"19:03"
"psres_18","residential",5182,"19:03"
"psres_19","residential",5280,"19:03"
"psres_20","residential",5007,"19:03"
"psres_21","residential",4701,"19:03"
"psres_22","residential",4740,"19:03"
"psres_23","residential",4851,"19:03"
"psres_24","residential",5254,"19:03"
"psres_25","residential",5245,"19:03"
"psres_26","residential",5067,"19:03"
"psres_27","residential",5269,"19:03"
"psres_28","residential",4835,"19:03"
"psres_29","residential",5219,"19:03"
"psres_30","residential",5222,"19:03"
"psres_31","residential",4939,"19:03"
"psres_32","residential",5279,"19:03"
"psres_33","residential",4727,"19:03"
"psres_34","residential",4837,"19:03"
"psres_35","residential",4902,"19:03"
"psres_36","residential",5066,"19:03"
"psres_37","residential",4844,"19:03"
"psres_38","residential",5311,"19:03"
"psres_39","residential",4947,"19:03"
"psres_40","residential",5316,"19:03"
"psres_41","residential",5309,"19:03"
"psres_42","residential",5177,"19:03"
"psres_43","residential",5153,"19:03"
"psres_44","residential",4978,"19:03"
"psres_45","residential",5194,"19:03"
"psres_46","residential",5099,"19:03"
"psres_47","residential",5126,"19:03"
"psres_48","residential",5176,"19:03"
"psres_49","residential",4952,"19:03"
"psres_50","residential",5021,"19:03"
"pscom_1","commercial",852,"19:03"
"pscom_2","commercial",1060,"19:03"
"pscom_3","commercial",781,"19:03"
"pscom_4","commercial",711,"19:03"
"pscom_5",NA,1118,"19:03"
"pscom_6","commercial",1269,"19:03"
"pscom_7","commercial",1444,"19:03"
"pscom_8","commercial",513,"19:03"
"pscom_9","commercial",702,"19:03"
"pscom_10","commercial",NA,"19:03"
"pscom_11","commercial",997,"19:03"
"pscom_12","commercial",1290,"19:03"
"pscom_13","commercial",773,"19:03"
"pscom_14","commercial",902,"19:03"
"pscom_15","commercial",1314,"19:03"
"pscom_16","commercial",722,"19:03"
"pscom_17","commercial",1389,"19:03"
"pscom_18","commercial",550,"19:03"
"pscom_19","commercial",696,"19:03"
"pscom_20","commercial",1295,"19:03"
"pscom_21","commercial",1027,"19:03"
"pscom_22","commercial",1322,"19:03"
"pscom_23","commercial",969,"19:03"
"pscom_24","commercial",1091,"19:03"
"pscom_25","commercial",1471,"19:03"
"pscom_26","commercial",600,"19:03"
"pscom_27","commercial",581,"19:03"
"pscom_28","commercial",1216,"19:03"
"pscom_29","commercial",1056,"19:03"
"pscom_30","commercial",1295,"19:03"
"pscom_31","commercial",1285,"19:03"
"pscom_32","commercial",1208,"19:03"
"pscom_33","commercial",1380,"19:03"
"pscom_34","commercial",1398,"19:03"
"pscom_35","commercial",1282,"19,03"
"pscom_36","commercial",584,"19:03"
"pscom_37","commercial",1019,"19:03"
"pscom_38","commercial",990,"19:03"
"pscom_39","commercial",803,"19:03"
"pscom_40","commercial",1161,"19:03"
"pscom_41","commercial",622,"19:03"
"pscom_42","commercial",523,"19:03"
"pscom_43","commercial",1010,"19:03"
"pscom_44","commercial",NA,"19:03"
"pscom_45","commercial",1054,"19:03"
"pscom_46","commercial",519,"19:03"
"pscom_47","commercial",919,"19:03"
"pscom_48","commercial",1250,"19:03"
"pscom_49","commercial",1455,"19:03"
"pscom_50","commercial",805,"19:03"
"psres_1","residential",5281,"19:04"
"psres_2","residential",4848,"19:04"
"psres_3","residential",4749,"19:04"
"psres_4","residential",5247,"19:04"
"psres_5","residential",4953,"19:04"
"psres_6",NA,5236,"19:04"
"psres_7","residential",5245,"19:04"
"psres_8","residential",5178,"19:04"
"psres_9","residential",5065,"19:04"
"psres_10","residential",5378,"19:04"
"psres_11","residential",5281,"19:04"
"psres_12","residential",5277,"19:04"
"psres_13","residential",5101,"19:04"
"psres_14","residential",4741,"19:04"
"psres_15","residential",4859,"19:04"
"psres_16","residential",5041,"19:04"
"psres_17","residential",5166,"19:04"
"psres_18","residential",4754,"19:04"
"psres_19","residential",5264,"19:04"
"psres_20","residential",5340,"19:04"
"psres_21","residential",4912,"19:04"
"psres_22","residential",4798,"19:04"
"psres_23","residential",4968,"19:04"
"psres_24","residential",5341,"19:04"
"psres_25","residential",4961,"19:04"
"psres_26","residential",5241,"19:04"
"psres_27","residential",4945,"19:04"
"psres_28","residential",5297,"19:04"
"psres_29","residential",4800,"19:04"
"psres_30","residential",5263,"19:04"
"psres_31","residential",4759,"19:04"
"psres_32","residential",5312,"19:04"
"psres_33","residential",5072,"19:04"
"psres_34","residential",5254,"19:04"
"psres_35","residential",4705,"19:04"
"psres_36","residential",5157,"19:04"
"psres_37","residential",4905,"19:04"
"psres_38","residential",4873,"19:04"
"psres_39","residential",5323,"19:04"
"psres_40","residential",NA,"19:04"
"psres_41","residential",4875,"19:04"
"psres_42","residential",4831,"19:04"
"psres_43","residential",5122,"19:04"
"psres_44","residential",5180,"19:04"
"psres_45","residential",5229,"19:04"
"psres_46","residential",4909,"19:04"
"psres_47","residential",5345,"19:04"
"psres_48","residential",4867,"19:04"
"psres_49","residential",5328,"19:04"
"psres_50","residential",5360,"19:04"
"pscom_1","commercial",576,"19:04"
"pscom_2","commercial",1365,"19:04"
"pscom_3","commercial",967,"19:04"
"pscom_4",NA,1237,"19:04"
"pscom_5","commercial",1003,"19:04"
"pscom_6","commercial",772,"19:04"
"pscom_7","commercial",716,"19:04"
"pscom_8","commercial",624,"19:04"
"pscom_9","commercial",900,"19:04"
"pscom_10","commercial",895,"19:04"
"pscom_11","commercial",1114,"19:04"
"pscom_12","commercial",941,"19:04"
"pscom_13","commercial",696,"19:04"
"pscom_14","commercial",1385,"19:04"
"pscom_15","commercial",1141,"19:04"
"pscom_16","commercial",851,"19:04"
"pscom_17","commercial",1087,"19:04"
"pscom_18","commercial",779,"19:04"
"pscom_19","commercial",543,"19:04"
"pscom_20","commercial",648,"19:04"
"pscom_21","commercial",968,"19:04"
"pscom_22","commercial",720,"19:04"
"pscom_23","commercial",989,"19:04"
"pscom_24","commercial",739,"19:04"
"pscom_25","commercial",998,"19:04"
"pscom_26","commercial",1375,"19:04"
"pscom_27","commercial",1258,"19:04"
"pscom_28","commercial",875,"19:04"
"pscom_29","commercial",1332,"19:04"
"pscom_30","commercial",1215,"19:04"
"pscom_31","commercial",1212,"19:04"
"pscom_32","commercial",1233,"19:04"
"pscom_33","commercial",1160,"19:04"
"pscom_34","commercial",1306,"19:04"
"pscom_35","commercial",1265,"19:04"
"pscom_36","commercial",638,"19:04"
"pscom_37","commercial",866,"19:04"
"pscom_38","commercial",1122,"19:04"
"pscom_39","commercial",1054,"19:04"
"pscom_40","commercial",1223,"19:04"
"pscom_41","commercial",905,"19,04"
"pscom_42","commercial",729,"19:04"
"pscom_43","commercial",1184,"19:04"
"pscom_44","commercial",533,"19:04"
"pscom_45","commercial",894,"19:04"
"pscom_46","commercial",1132,"19:04"
"pscom_47","commercial",1320,"19:04"
"pscom_48","commercial",784,"19:04"
"pscom_49","commercial",984,"19:04"
"pscom_50","commercial",974,"19:04"
"psres_1","residential",4886,"19:05"
"psres_2","residential",4939,"19:05"
"psres_3","residential",4718,"19:05"
"psres_4","residential",4933,"19:05"
"psres_5","residential",5005,"19:05"
"psres_6","residential",4776,"19:05"
"psres_7","residential",5366,"19:05"
"psres_8","residential",5027,"19:05"
"psres_9","residential",5046,"19:05"
"psres_10","residential",4904,"19:05"
"psres_11","residential",5364,"19:05"
"psres_12","residential",4804,"19:05"
"psres_13","residential",4749,"19:05"
"psres_14","residential",4703,"19:05"
"psres_15","residential",4799,"19:05"
"psres_16","residential",4952,"19:05"
"psres_17","residential",4827,"19:05"
"psres_18","residential",4839,"19:05"
"psres_19","residential",5364,"19:05"
"psres_20","residential",5283,"19:05"
"psres_21","residential",4822,"19:05"
"psres_22","residential",5083,"19:05"
"psres_23","residential",5069,"19:05"
"psres_24","residential",4920,"19:05"
"psres_25","residential",5180,"19:05"
"psres_26","residential",5062,"19:05"
"psres_27","residential",5256,"19:05"
"psres_28","residential",5000,"19:05"
"psres_29","residential",5167,"19:05"
"psres_30","residential",4783,"19:05"
"psres_31","residential",4878,"19:05"
"psres_32","residential",5099,"19:05"
"psres_33","residential",4765,"19:05"
"psres_34","residential",4807,"19:05"
"psres_35","residential",4918,"19:05"
"psres_36","residential",5392,"19,05"
"psres_37","residential",5024,"19:05"
"psres_38","residential",4938,"19:05"
"psres_39","residential",4778,"19:05"
"psres_40","residential",5223,"19:05"
"psres_41","residential",5178,"19:05"
"psres_42","residential",4848,"19:05"
"psres_43","residential",5146,"19:05"
"psres_44","residential",5107,"19:05"
"psres_45","residential",4719,"19:05"
"psres_46","residential",5069,"19:05"
"psres_47","residential",5167,"19:05"
"psres_48","residential",4968,"19:05"
"psres_49","residential",4923,"19:05"
"psres_50","residential",5255,"19:05"
"pscom_1","commercial",1386,"19:05"
"pscom_2","commercial",1181,"19:05"
"pscom_3","commercial",977,"19:05"
"pscom_4","commercial",1456,"19:05"
"pscom_5","commercial",1299,"19:05"
"pscom_6","commercial",1002,"19:05"
"pscom_7","commercial",1294,"19:05"
"pscom_8","commercial",771,"19:05"
"pscom_9","commercial",1337,"19:05"
"pscom_10","commercial",1452,"19:05"
"pscom_11","commercial",NA,"19:05"
"pscom_12","commercial",1304,"19:05"
"pscom_13","commercial",789,"19:05"
"pscom_14","commercial",1074,"19:05"
"pscom_15","commercial",1271,"19:05"
"pscom_16","commercial",659,"19:05"
"pscom_17","commercial",1335,"19:05"
"pscom_18","commercial",1074,"19:05"
"pscom_19","commercial",584,"19:05"
"pscom_20",NA,594,"19:05"
"pscom_21","commercial",1332,"19:05"
"pscom_22","commercial",1280,"19:05"
"pscom_23","commercial",872,"19:05"
"pscom_24","commercial",1177,"19:05"
"pscom_25","commercial",1153,"19:05"
"pscom_26","commercial",587,"19:05"
"pscom_27","commercial",580,"19:05"
"pscom_28","commercial",1060,"19:05"
"pscom_29","commercial",1028,"19:05"
"pscom_30","commercial",683,"19:05"
"pscom_31","commercial",1151,"19:05"
"pscom_32","commercial",602,"19:05"
"pscom_33","commercial",1401,"19:05"
"pscom_34","commercial",740,"19:05"
"pscom_35","commercial",1161,"19:05"
"pscom_36","commercial",1407,"19:05"
"pscom_37","commercial",567,"19:05"
"pscom_38","commercial",1456,"19:05"
"pscom_39","commercial",1480,"19:05"
"pscom_40","commercial",1138,"19:05"
"pscom_41","commercial",1018,"19:05"
"pscom_42","commercial",1457,"19:05"
"pscom_43","commercial",1445,"19:05"
"pscom_44","commercial",1232,"19:05"
"pscom_45","commercial",543,"19:05"
"pscom_46","commercial",997,"19:05"
"pscom_47","commercial",1496,"19:05"
"pscom_48","commercial",588,"19:05"
"pscom_49","commercial",768,"19:05"
"pscom_50","commercial",897,"19:05"
"psres_1","residential",5302,"19:06"
"psres_2","residential",5398,"19:06"
"psres_3","residential",4909,"19:06"
"psres_4","residential",5131,"19:06"
"psres_5","residential",4700,"19:06"
"psres_6","residential",NA,"19:06"
"psres_7","residential",4799,"19:06"
"psres_8","residential",NA,"19:06"
"psres_9","residential",4837,"19:06"
"psres_10","residential",5241,"19:06"
"psres_11","residential",5201,"19:06"
"psres_12","residential",4932,"19:06"
"psres_13","residential",4900,"19:06"
"psres_14","residential",4990,"19:06"
"psres_15","residential",5282,"19:06"
"psres_16","residential",5128,"19:06"
"psres_17","residential",5273,"19:06"
"psres_18","residential",4876,"19:06"
"psres_19","residential",5361,"19:06"
"psres_20","residential",4917,"19:06"
"psres_21","residential",4948,"19:06"
"psres_22","residential",5103,"19:06"
"psres_23","residential",5056,"19:06"
"psres_24","residential",5112,"19:06"
"psres_25","residential",4996,"19:06"
"psres_26","residential",5201,"19:06"
"psres_27","residential",4945,"19,06"
"psres_28","residential",4911,"19:06"
"psres_29","residential",4962,"19:06"
"psres_30","residential",5169,"19:06"
"psres_31","residential",4706,"19:06"
"psres_32","residential",5106,"19:06"
"psres_33","residential",5281,"19:06"
"psres_34","residential",4996,"19:06"
"psres_35","residential",4726,"19:06"
"psres_36","residential",5315,"19:06"
"psres_37","residential",5051,"19:06"
"psres_38","residential",5005,"19:06"
"psres_39","residential",4796,"19:06"
"psres_40","residential",4720,"19:06"
"psres_41","residential",4721,"19:06"
"psres_42","residential",5054,"19:06"
"psres_43","residential",5047,"19:06"
"psres_44","residential",5141,"19:06"
"psres_45","residential",5234,"19:06"
"psres_46","residential",4920,"19:06"
"psres_47","residential",NA,"19:06"
"psres_48","residential",4925,"19:06"
"psres_49","residential",4701,"19:06"
"psres_50","residential",4915,"19:06"
"pscom_1","commercial",1211,"19:06"
"pscom_2","commercial",1338,"19:06"
"pscom_3","commercial",1437,"19:06"
"pscom_4","commercial",1113,"19:06"
"pscom_5","commercial",1303,"19:06"
"pscom_6","commercial",1485,"19:06"
"pscom_7","commercial",867,"19:06"
"pscom_8","commercial",895,"19:06"
"pscom_9","commercial",551,"19:06"
"pscom_10","commercial",613,"19:06"
"pscom_11","commercial",854,"19:06"
"pscom_12","commercial",650,"19:06"
"pscom_13","commercial",566,"19:06"
"pscom_14","commercial",1294,"19:06"
"pscom_15","commercial",587,"19:06"
"pscom_16","commercial",1348,"19:06"
"pscom_17","commercial",790,"19:06"
"pscom_18","commercial",1294,"19:06"
"pscom_19","commercial",809,"19:06"
"pscom_20","commercial",1429,"19:06"
"pscom_21","commercial",1172,"19:06"
"pscom_22","commercial",941,"19:06"
"pscom_23","commercial",1312,"19:06"
"pscom_24","commercial",640,"19:06"
"pscom_25","commercial",741,"19:06"
"pscom_26","commercial",818,"19:06"
"pscom_27","commercial",1421,"19:06"
"pscom_28","commercial",NA,"19:06"
"pscom_29","commercial",1037,"19:06"
"pscom_30","commercial",846,"19:06"
"pscom_31","commercial",1210,"19:06"
"pscom_32","commercial",560,"19:06"
"pscom_33","commercial",563,"19:06"
"pscom_34","commercial",695,"19:06"
"pscom_35","commercial",570,"19:06"
"pscom_36","commercial",855,"19:06"
"pscom_37","commercial",937,"19:06"
"pscom_38","commercial",850,"19:06"
"pscom_39","commercial",870,"19:06"
"pscom_40","commercial",881,"19:06"
"pscom_41","commercial",527,"19:06"
"pscom_42","commercial",1355,"19:06"
"pscom_43","commercial",877,"19:06"
"pscom_44","commercial",1405,"19,06"
"pscom_45","commercial",1287,"19:06"
"pscom_46","commercial",810,"19,06"
"pscom_47","commercial",581,"19:06"
"pscom_48","commercial",1385,"19:06"
"pscom_49","commercial",760,"19:06"
"pscom_50","commercial",685,"19:06"
"psres_1","residential",5348,"19:07"
"psres_2","residential",5052,"19:07"
"psres_3","residential",5250,"19:07"
"psres_4","residential",5080,"19:07"
"psres_5","residential",4803,"19:07"
"psres_6","residential",5370,"19:07"
"psres_7","residential",4943,"19:07"
"psres_8","residential",5015,"19:07"
"psres_9","residential",5023,"19:07"
"psres_10","residential",5087,"19:07"
"psres_11","residential",4946,"19:07"
"psres_12","residential",4765,"19:07"
"psres_13","residential",5210,"19:07"
